dataset,shape_class,model_name,split
ShapeNet,table,7fd24508190c2e5351d3c864cc68e22e,train
ShapeNet,table,43f1b98f950af6d04f3443b22038d340,train
ShapeNet,table,980b85a3109e66562bbf333b6ea7b79f,train
ShapeNet,table,4a519fb8089dc7d248eaa510713cb074,train
ShapeNet,table,ddbcb5a22a0c3aab35de8f8daf95ff3e,train
ShapeNet,table,424c77a1f39ac41620dd2dd4d7d7656c,train
ShapeNet,table,4c55e5b0eb04f854297c137c93a4b9a5,test
ShapeNet,table,18c8f6ded2f14010746cec00e236149d,train
ShapeNet,table,8504c3823e5485f8951c1fffab4f5807,train
ShapeNet,table,b6ad7be371729438dcfcef693e7ec696,test
ShapeNet,table,139c9b504cd85237c5984c8ccbe1a38f,train
ShapeNet,table,7d95cbca44393d12ca39a5500b69b164,train
ShapeNet,table,9d9d1a2c33b32c2078aeec4d01b034df,train
ShapeNet,table,e64f3681d7c76bb743638dabe1eb5336,train
ShapeNet,table,19b46cdd0a44286823eb3ad3d378722a,train
ShapeNet,table,78253ff57339985a28c0cecb7de2397a,train
ShapeNet,table,ebcd23b7d8d9247292cf95a109e87d7d,train
ShapeNet,table,7625201ed0ef311eb65b71636c46ae49,train
ShapeNet,table,a8fd0c73fb6214cad56c79d3df7792df,test
ShapeNet,table,4f7497a449c2e4a56b9e47850f23a791,train
ModelNet,table,table_0040,train
ShapeNet,table,713a4be770bb19b9586b2526565371c0,train
ShapeNet,table,bac7bae00f0553bac88c75598a661012,train
ShapeNet,table,c8bab1768e4af6ad5e89486951545417,train
ShapeNet,table,6b62c85b16e300557005dacb6907e37d,train
ShapeNet,table,2563d1fd68ae9d77ac803318d4b3b4b2,train
ShapeNet,table,38cc604066d18d1cae685ca100c909e8,train
ShapeNet,table,f90bf59515aa8368e42c56c78fb88524,train
ShapeNet,table,8b4ec70a3c1283b1fb5f8baea920e189,train
ShapeNet,table,c842f85477f9bac0a7a7a90dc2dc5bd,train
ShapeNet,table,c5a02d586ea431a1e76bc197b3a3ffc0,train
ModelNet,table,table_0018,train
ShapeNet,table,3edc519c38938ee8d42b9650f19dd425,train
ShapeNet,table,5b97f44d872864c21f7d7307c1f45af8,train
ShapeNet,table,9d80e026c9935fa9ea4fe6fd890fcb78,test
ShapeNet,table,87c752e8280cfa2316a2500eff5eef3a,train
ShapeNet,table,210ad02f34db100c236f7a807f5aed3c,train
ShapeNet,table,b48d04aae94702504b3c42e318f3affc,train
ShapeNet,table,ccb8c52ff9e7a01819fb4103277a6b93,train
ShapeNet,table,45d5801abb4affea5b411468d0e36e1e,train
ShapeNet,table,adabe7da527cc52983572753b9298b2b,train
ShapeNet,table,396a32fab409303c811237b87ea8b154,train
ShapeNet,table,7822d47b9ce66e5591a1a434bc319a99,train
ShapeNet,table,98e8e686225b86aedb7603860ca917fe,train
ShapeNet,table,ab08125b4f53c1779595137b79304890,val
ShapeNet,table,26fa34f25c673a7f4f41773fb12c1cbd,train
ShapeNet,table,188ce43d9c8caabc5213169cc9897a9d,train
ShapeNet,table,8dd8370dcaa8d770ea5682a3b818969a,train
ShapeNet,table,e7ed7eeb46e18296fdb9ebad3cf3755b,test
ShapeNet,table,b1850a02aafbca6aba18ade30e563d37,train
ShapeNet,table,7ad4285694233688105ea47d266f5adb,train
ShapeNet,table,1955e341a77661a749684afbca35f3c6,train
ShapeNet,table,d578287c4a9452efa9af104529ef47c3,train
ShapeNet,table,e8ce7c3e66e6aec08ee0a9ed0efc243f,train
ShapeNet,table,ab2967188299bea54cb0654f4cfa9684,train
ShapeNet,table,438b2dcdbd25a93dea65c47b660136e7,test
ShapeNet,table,cb65b7ed48165ab09e9f71d2c7dacf45,test
ShapeNet,table,ba2f81e15029a37baf7caa8fd318856,train
ShapeNet,table,190ac74c619a233470412e9b69c8933,train
ShapeNet,table,391fa4da294c70d0a4e97ce1d10a5ae6,val
ShapeNet,table,20ca7b1864d7badc75bff8d65bb29152,train
ShapeNet,table,467e71e8e546721e1aa023603cb7e1bd,train
ModelNet,table,desk_0166,train
ModelNet,table,desk_0248,train
ModelNet,table,desk_0273,train
ShapeNet,table,d236d890ebc96f9ddaeb6f944439aef2,train
ShapeNet,table,f10936939b1c9277d6134c153bee8ea0,train
ShapeNet,table,50e69dfb7802b094cfedb1d8b135cde9,train
ShapeNet,table,dad614e8c01b8acd618778e799bced5c,train
ShapeNet,table,e35775e1f550d3d65339eb67f6086a2b,train
ShapeNet,table,3838d78a4b4a76282027cee422df2aa3,train
ShapeNet,table,f8f36e7871d0e8382c026fed19c0d206,train
ShapeNet,table,f619501cf26b4d533b7f931c53ba66d8,test
ShapeNet,table,631ab9f813568a602b70eac6546e93fd,val
ShapeNet,table,6631de96600690d158c88d30f502a452,test
ShapeNet,table,691b01b959200d20e44c4b5687d5d5c8,train
ShapeNet,table,8e3fc5f1f8e9658ce8b2b8dc0c816caf,test
ShapeNet,table,a05c04a3cad42012fc7ff8f848d1c6c9,test
ShapeNet,table,539d207a10c615fe76bc197b3a3ffc0,train
ShapeNet,table,680414bc3ea1e9a67ff6ace05b36a5,train
ShapeNet,table,2edf007c0f4542554fa8d6439169bda4,val
ShapeNet,table,35f6b25bc7e016228cbb8bac2032149c,train
ShapeNet,table,ed00de0ec65a54c823ed665630afd1ce,train
ShapeNet,table,5d9f9ee95a7e1623fe9d8ee1a924ac2e,train
ShapeNet,table,8e66fc32d49732c4eff311703ed2e9b,train
ShapeNet,table,4d81894947d08922beedb4c8fd29e2d1,train
ShapeNet,table,c958f04d72957fb855182f299fe41fdc,val
ShapeNet,table,af592a064d5a83989ccce4c6d5bb195f,train
ShapeNet,table,2583fa4932ddfe741ec48bc3c478566d,test
ShapeNet,table,ed320d80089655bedf6cfab91d65bb91,test
ModelNet,table,table_0250,test
ShapeNet,table,1a8a796da899cb2c4d672fe014b9000e,train
ShapeNet,table,1ac080a115a94477c9fc9da372dd139a,val
ShapeNet,table,7937479e527b07dd19fb4103277a6b93,test
ShapeNet,table,9c510bfa2304c78480cd53d4e54e1fe,train
ShapeNet,table,8d0563a9920592d10b3ff08c68acccf,train
ShapeNet,table,47a9339b6a731a1019fb4103277a6b93,val
ShapeNet,table,32a6ef11cd29c6333002761e7a3ba3bd,train
ShapeNet,table,9dfe5cbbb78cd26c9ccce4c6d5bb195f,train
ShapeNet,table,fed1a75cf5c1ce38dee1e85d063fe6b,train
ShapeNet,table,5ba371858d595d4ef645e44148cef56,train
ShapeNet,table,651706776926937314b86d5282eb8301,train
ShapeNet,table,3c46109dc46f1714cb2a965e75be701c,train
ShapeNet,table,1d98ebfb72120470283b00891f680579,train
ShapeNet,table,6c322cbf532f87337c577fdb71c158,train
ShapeNet,table,49d441b49adde95b20768660cf080d12,train
ShapeNet,table,e5eb64f97f6161ebf51f77a6d7299806,train
ModelNet,table,desk_0138,val
ShapeNet,table,3eea280aa5da733e95166372d7ac113b,train
ShapeNet,table,ba03fd0b4b54655df51f77a6d7299806,test
ShapeNet,table,634bcd3197e337aafe4e4de1adda2150,train
ShapeNet,table,bdb5a2a25223d1b645613f5c2df1029a,train
ShapeNet,table,e897ac13dcc0adfe456cbf78e1e89022,train
ShapeNet,table,306cab12f4dc8a47f51f77a6d7299806,test
ShapeNet,table,34feac86a178437527eb00c151c6f711,train
ShapeNet,table,f8f22279842d9b8bfc6d85675a0e869f,train
ShapeNet,table,b69b6e09d5f5bc1f21ef666e979e4e80,train
ShapeNet,table,882d74e3afe42d0b651fbe0e01830a4a,train
ShapeNet,table,46e1e82d296cceb389a52d0b0203298,train
ShapeNet,table,8c65dd783d2afcf468cdbc8b02ff160a,train
ShapeNet,table,cc6fbdc6f2aa5ea3d889130b88839a0c,train
ShapeNet,table,e77fbb3e21ccacf1a03bb2c2325d6f92,train
ShapeNet,table,98ec86d721b235374d18c1ce5fca6777,train
ShapeNet,table,27f9965a337bf46d85924458b86f34,train
ShapeNet,table,49e5f7af3e3c0ceb87e54aa3a663dbe,train
ShapeNet,table,55547d2fae0e3dc21705bfd3afcd10e,train
ShapeNet,table,66298b3f4d2dc69db6572d78be2f91d8,train
ShapeNet,table,4967c4df72373464622e43c0e0591de0,train
ShapeNet,table,58cbc849279b38e0c16f7010a3b8fdee,train
ModelNet,table,table_0317,val
ShapeNet,table,ef62dad7755794a47558b47f7ba0b0c,train
ShapeNet,table,6e29841d23d6a8a06cee93ad801259bf,train
ShapeNet,table,5cb93ef515036277253e170a96a633c1,train
ShapeNet,table,e8d55124a196c71f64a8099f44773f21,train
ShapeNet,table,dacde6546ca2e07f66dc6ea1ac82d91f,train
ShapeNet,table,d60a5ae4802e7338951c1fffab4f5807,train
ShapeNet,table,b04e9713af0d7048ce87696fce7b6aee,train
ShapeNet,table,9e42bbdbfe36680391e4d6c585a697a,train
ShapeNet,table,fc9f18e509b363fcac7bed72580dc30f,train
ShapeNet,table,a25f904dfbc0fb0331b9e762848db625,train
ShapeNet,table,3a3f32deb30dc4e32ea98d69e91ba870,train
ShapeNet,table,668da5fd442fa5ceb74af32735cc24bf,train
ShapeNet,table,daa7a962994ff710d19f6764502e1046,train
ShapeNet,table,f298b3663ae591a2276bf4bce35c96fc,train
ShapeNet,table,1aaaed47c3a77219f2b931201029bc76,test
ShapeNet,table,32b63d54261678e266a713431ac35e37,train
ShapeNet,table,d93d1957e7a38a6619fb4103277a6b93,train
ShapeNet,table,53bad3b72a7b6c1bd810b14a81e12eca,train
ShapeNet,table,dfafa039da1cf318a42557fe008dfc94,train
ShapeNet,table,3c7cf00cd78adaef4b3c42e318f3affc,train
ShapeNet,table,d268aa3ecf296572c0806ee26b689c99,val
ShapeNet,table,15647d8895f78f6096a3517f50eeb9f4,train
ShapeNet,table,51c6a7298408c3f19730cb37c9a5f63b,val
ShapeNet,table,fe4c20766801dc98bc2e5d5fd57660fe,val
ShapeNet,table,19c2fb727de9c13c51d3c864cc68e22e,val
ShapeNet,table,651560f344dd987fda6f0c2ce3101382,train
ShapeNet,table,7c278d5d7fec83ba7d0628daab3fd779,test
ShapeNet,table,345c1bb95b12ff8c013a7bed5288654,train
ShapeNet,table,672af8a6cb34e00678a875f897a47818,train
ShapeNet,table,68f2795c385859e914038d588fd1342f,train
ShapeNet,table,10c0eecb17d1bac64b3c42e318f3affc,val
ShapeNet,table,54af9e8e80a0030c42c28aee4f9d8a89,train
ShapeNet,table,71752a166bbbb06592bf3ce6b900c3ae,train
ShapeNet,table,363c9169b12de77e1d4c681138512bef,train
ShapeNet,table,a7941c2ffe089884fff16555386d173d,train
ShapeNet,table,21136301f27dc9bf84633b41c8a09fa0,train
ShapeNet,table,68c52fa67028fceb47637d2621d965b1,test
ShapeNet,table,53e8fff5ddea1b47d44dc16af152638,train
ShapeNet,table,44a3f66a0a40f21119fb4103277a6b93,train
ShapeNet,table,abef0c609ad3e9c2edea4b985280bcc1,train
ShapeNet,table,a5029c18a50d0e4be7c7920f6a65a54d,train
ShapeNet,table,dace4e7f0ec285abcaa22a10624245b6,train
ShapeNet,table,3e0b8992e00a327bcb2a965e75be701c,train
ShapeNet,table,5b100f548ae5b162f51fa0238791f5dc,train
ShapeNet,table,a269c3b2b456e61af4e73c80c5eb704f,train
ShapeNet,table,bf886e6f28740776f1783a44a88d6274,train
ShapeNet,table,419412b927d11c7d8312881285c04cb3,train
ShapeNet,table,aca97b802b08e220ee36f204dec02883,test
ShapeNet,table,9eeea5f7b030ff6ac155f88004a92bc8,test
ShapeNet,table,dd86b0fcacb9990914038d588fd1342f,train
ShapeNet,table,91c2adae3b942b60d1f4836ba5ad2863,train
ShapeNet,table,3de638f1ace536c41b17743c18fb63dc,train
ShapeNet,table,5bfef1c85186b2d836b0f2a1430e993a,train
ShapeNet,table,4f35874fc0301d015cd4f7d5b0608a,train
ShapeNet,table,bfe05e0cf137791d1029f6318b92e21b,train
ShapeNet,table,9a0f67133d4757964ef2fc89218529a9,train
ShapeNet,table,c7f4004cece37b4bc08256cf85537e,train
ShapeNet,table,d58bdda16e6bba6f796740c80be6053,train
ShapeNet,table,6aa865b9e1e9384d40ed3786e46af8d,val
ShapeNet,table,608f7cd5e647e4a4e8258fa1af480210,train
ShapeNet,table,f4976e80b8533bcf85518f8659f21d56,train
ShapeNet,table,bd516ff50ec6fcd498d5fc0473d00a1c,train
ShapeNet,table,cb631d4a3bdfb02d2c58f3c20d9d1840,train
ShapeNet,table,6124096fd3488b7fbbc8ef3196ea5fd2,train
ShapeNet,table,29d9c6d84c6a126917b431cae0dd70ed,train
ShapeNet,table,67057f4425cf8fa5f46b0a91833c80a4,test
ShapeNet,table,7727cc0cb47705632dfc2f8d5d30193c,train
ShapeNet,table,32f116e50ba1dcde7ff6ace05b36a5,test
ShapeNet,table,6d3828602ec4b79232a1f4cd459cdfdd,train
ShapeNet,table,1d53223952ac93dc3bd24f986301745,train
ShapeNet,table,cfd0fa8a6d9ee06e6456cc507eb8f5c1,test
ShapeNet,table,97718e2651d22b3a74740f837351e7eb,train
ShapeNet,table,993675648a0f1b1a9a87002a4eeaf610,test
ShapeNet,table,8143949bf6d5e294ff2c800153491d59,train
ShapeNet,table,62a0d0647476f5e5f8ece882ca124c40,train
ShapeNet,table,7fa4f9f5b204af31e95cd0dc8c2f0e83,train
ShapeNet,table,7c1bcea89b0037a2d67bd369ec608dad,train
ShapeNet,table,4ec8d6b5c59f656359357de4ba356705,test
ShapeNet,table,452d4d4dd64dbd32d12d3a3073d6ef09,train
ShapeNet,table,8a64395b321a34161191025061735ea3,train
ShapeNet,table,e285d68fe197f968492d9da2668ec34c,train
ShapeNet,table,ad461a7b5e8cc66efebad4f49b26ec52,train
ShapeNet,table,3bc7c7450991737c36b0f2a1430e993a,train
ShapeNet,table,3f4cb895d754dbd3ce47b13319293999,train
ShapeNet,table,66b43780a0e81cbf16a2b5862518c93,train
ShapeNet,table,aee3dc454d9b5af0dccf03d91dc58d38,train
ShapeNet,table,e5b4980736c034257de96030404c16e9,train
ShapeNet,table,a7949f6ffcb23c178339e983761bc4a3,train
ShapeNet,table,e241cba189154397718664fe76a3c7a0,train
ShapeNet,table,9705c2610980d0fdb2d0500bdfc28f70,train
ShapeNet,table,5fa362fd2bd9e4b5febad4f49b26ec52,train
ShapeNet,table,1d3aa66972004e861f5bdd219902caa1,train
ShapeNet,table,453e290f4425e0604671fddd657dec0a,train
ShapeNet,table,656b7353e4580f8fa93e942a054d60b5,train
ShapeNet,table,7a0ec4445356a79410643b0cbd7095e7,train
ShapeNet,table,d67265ea100ceb32ce11183544874734,train
ShapeNet,table,8010b1ce4e4b1a472a82acb89c31cb53,train
ShapeNet,table,798fa47b8508c8b162a510b8f97c658e,train
ShapeNet,table,4a9ded4f31e089129cd1fe76686a65,test
ShapeNet,table,8106aef3eb88f9e4578defb131c3ea1d,train
ShapeNet,table,2d4005749db552232430716fc386281,train
ShapeNet,table,b1d834cd686cb8b8477f06cc543186ab,train
ShapeNet,table,dd543a069376134aba5342d638d0c267,train
ShapeNet,table,2475fc0196ea39aea81329004b7398d4,train
ShapeNet,table,5a2c14bbfcd9ca4d68f8796d69d0c486,train
ShapeNet,table,4b237530ff7c8c064b2ec20c30ace65f,train
ShapeNet,table,5f32ce6996fadc96b3f49378110b01ba,test
ShapeNet,table,889f05b7771f6b9fe76bc197b3a3ffc0,train
ShapeNet,table,dd63ad97240a5744a022be8e8ae85897,train
ModelNet,table,desk_0136,train
ShapeNet,table,85d5a731ea4865c1e258f9dd9d42f6c9,train
ShapeNet,table,f9c98f76522d375d20bac10b01e55c85,train
ShapeNet,table,b0b0df035ab58b92822a33e080d0e71c,train
ShapeNet,table,9cce8b636c333950eb98f4ac131ee005,train
ShapeNet,table,2fe32a0c23de48b7a4462b13868efd3c,train
ShapeNet,table,da90bb35949fb45ac3bd24f986301745,train
ShapeNet,table,3f198d5bb97b930c87e847ff3a8836f1,train
ShapeNet,table,fb5d7176752898cc5fceaa39a8353bde,test
ShapeNet,table,763737ea91a58b0360eda59359536e76,train
ShapeNet,table,821e6d43a82eadfe8818864c19a17b87,train
ShapeNet,table,39dcbf2d99d0e7e778104ea7bb00d557,train
ShapeNet,table,c93685c8343e995d760858b697ef756f,train
ShapeNet,table,19d04a424a82894e641aac62064f7645,train
ShapeNet,table,67eaa2b16399f3e88809fffd0cefbf72,train
ShapeNet,table,c1254fc0d8d0625b8738e7290b6f3237,train
ShapeNet,table,c74ea23fce212291943df36e40894fd9,test
ShapeNet,table,c103c0f93c690f5067dc358060e3c47b,train
ShapeNet,table,bedbd91db5d280ccfebad4f49b26ec52,train
ShapeNet,table,c7778ca8dabfc6809856fa70a578baeb,train
ShapeNet,table,592420fc90be625a8b83086412477462,train
ShapeNet,table,2bafe9aa12aa1d3bfebad4f49b26ec52,train
ShapeNet,table,d60166dbf522deccdc8726953f344666,train
ShapeNet,table,a7164d4766ff0e1b4ff124faf2d8d947,train
ShapeNet,table,1c123801cd052c833bd248747cb27ae2,train
ShapeNet,table,532a4a4b8ce7b6feb9ac39a10cc48e08,train
ShapeNet,table,75234e713a2baed84d5f12fa5114b4e,train
ShapeNet,table,2e007165e4f48ee3cd4a89b0fee32930,test
ShapeNet,table,21fe96bc7ca206cf4ce89debb609dbc8,train
ShapeNet,table,527458cf1c581025d4b7f1dc8ac42b22,train
ShapeNet,table,d1c6ed48a115eed0659dda512294c744,train
ShapeNet,table,1c76a8a55699eb9694605bb30ae47fb2,train
ShapeNet,table,1b7cabb894adef68939793f922933b6b,train
ShapeNet,table,28710bbf732bd651c955e5ed03ef3a2f,test
ShapeNet,table,60ebae123ae653e2a4385667567ce9e5,train
ShapeNet,table,c900e6f4dfefafbae06f10e4878a855d,train
ShapeNet,table,36a14a47b91d7c42f51f77a6d7299806,train
ShapeNet,table,a59f0a9956137c0735962325b2299f4c,train
ShapeNet,table,8991703fa2ac67e7310cd758d9b7cf,train
ShapeNet,table,c9a3ea912a35c3e1601bea3dca268229,train
ShapeNet,table,89827ac677337629ab610b0c94236463,val
ShapeNet,table,72f0bf15522498993f10a8b8beb12d1,test
ShapeNet,table,4b5536d2e9c5b9b7febad4f49b26ec52,test
ShapeNet,table,2f32966fc64688969a08db804545b684,train
ShapeNet,table,9109c50681f033d83b233a16f6b369c3,train
ShapeNet,table,44e9b15e214b390b2b70eac6546e93fd,train
ShapeNet,table,4960515bed0e76c403c7d0cd70738a3,train
ShapeNet,table,5ebc9d8f82e8bd9fd3533dfc6ae82761,train
ShapeNet,table,6110ca3d6213d128c96f5ad2252495c6,train
ShapeNet,table,8574daf4d23e75da042d36b1c1b84,train
ShapeNet,table,33c8b21a29bef56645de94e1bc93a4f6,train
ShapeNet,table,4309b8cf22f0382917271868b642acd3,train
ShapeNet,table,798a07e42d76013582695d8aaeacccc5,train
ShapeNet,table,84a0b93cb41ee6e129cb4c9f87f87751,train
ShapeNet,table,a18aa2d20d516333daf1f22b6daf05ed,train
ShapeNet,table,b17bfa9db55c2d2e4702663c3b3faf8f,train
ShapeNet,table,18635aca8099ec5a3eec26c23f5bc80b,train
ShapeNet,table,6f87ef47500b9d20768660cf080d12,test
ShapeNet,table,fd6a530388f275c926700e14156d231c,train
ShapeNet,table,2c72d9ccd9399fe8968731dfb1dc1f13,test
ShapeNet,table,d4a7a1dc0f1a51986f15d61c214769af,test
ShapeNet,table,82f1ed2a66bf8b49f08a713d0c983d8d,train
ShapeNet,table,f917474a20558aa33bbab77a66bc3671,train
ShapeNet,table,5767cd2fa0c64c92a0263d691f98a9af,train
ModelNet,table,desk_0142,val
ShapeNet,table,678f5f5a8c95b0508cbb8bac2032149c,test
ShapeNet,table,7c2fb7a6dde6be96bd5a65d923c337a6,train
ShapeNet,table,7be495e700afefe6cfedb1d8b135cde9,train
ShapeNet,table,fad9dfcbb4c1755811cdd52f3d07553,train
ShapeNet,table,5c1d815561a7725496c29359f424ce25,train
ShapeNet,table,980ef88f896e4ebbe6cbbd79676d8c68,train
ShapeNet,table,e9cbfadc69d199c6368aec320face349,train
ShapeNet,table,e14e867c0cfbf1f42cef66bb37b0cc33,val
ShapeNet,table,ffb5e48fde2cca54518bdb78540c51ed,train
ModelNet,table,table_0167,train
ShapeNet,table,3842243b1f246b3dc4e62ff7caeb0b29,train
ShapeNet,table,e7f44c111fc65019e76bc197b3a3ffc0,train
ShapeNet,table,24c854eb3f4bdba21b17743c18fb63dc,train
ShapeNet,table,279c8601278e827dab610b0c94236463,train
ShapeNet,table,b5fe80b6cbb9f5d1a6c03a53cf0a14c9,train
ModelNet,table,table_0239,train
ShapeNet,table,1248597ca22fa1e71332a40d0134407,train
ModelNet,table,table_0161,train
ShapeNet,table,f69b664bb78a4c2f7537eb150af3dadf,train
ShapeNet,table,854b885039dd51e7ba57e2d7b7436136,train
ShapeNet,table,df297071493f894e79b3e1be3524f72f,train
ShapeNet,table,8bd48b85e15e23e162c098c9081f25f4,train
ShapeNet,table,f9f9d2fda27c310b266b42a2f1bdd7cf,train
ShapeNet,table,dc4ba419b9035c4b917b96045c9b6dea,train
ShapeNet,table,f7bb30d9c073c0be786dd1f2ad4d8c65,train
ShapeNet,table,21691795da12fdc7bc95db5d49def9cc,train
ShapeNet,table,d4063d86f6b2d27cd5b312abcf74b469,train
ShapeNet,table,1deaeff17e093d1c8029e7f07c5ed73a,test
ShapeNet,table,8c5f1bf61d4c1d55b65938a95e1f893d,train
ShapeNet,table,c5283929da8665cdcb9cf5f7d536cddb,train
ShapeNet,table,5525e36ebab96f98d989c9f989a09ff,train
ShapeNet,table,f89a468c302c89d9534fa06200d07790,train
ShapeNet,table,a4cd409ceb0aa148d93cf5f5bfd78ab4,train
ShapeNet,table,44295d4ec0d1e1ae4eb7315d59c5142c,val
ShapeNet,table,a06be76ebccfceb91c8935ddaf3dd9f5,val
ShapeNet,table,25b6b28e3b70be1c5a6be9e325f087ce,train
ShapeNet,table,d38a9d0fd304f3eeb6e024121d412dd,train
ShapeNet,table,d7c40ca08579ba4e664b3b9b23ddfcbc,train
ShapeNet,table,2698d4b8ff59120179b3e1be3524f72f,train
ShapeNet,table,4c39c5bcd53c1b593d08add0058f34c7,train
ShapeNet,table,855e3ed8e5f233cd2b722fc42ccb4c6a,train
ShapeNet,table,7a3326ec918a44846e3c8a33c4ddf2ef,train
ShapeNet,table,8b54150f56e59a91de9149d4acef1da1,train
ShapeNet,table,4020a2b829f148a18d8c7827464490b9,train
ShapeNet,table,a7f98e26ccb27f0b52225a4689f7f600,train
ShapeNet,table,eb984a4ef0dba0eb445e85eb534460b0,train
ShapeNet,table,9330bd524773fa17915e97a8e8ae6c48,train
ModelNet,table,table_0184,train
ShapeNet,table,15490f254e6e226835cf289fa8ad7115,train
ShapeNet,table,690c3f8a4e7d384f1270a3c39ec25c61,train
ShapeNet,table,f81301719860a0e14626b1c05b10e40e,train
ShapeNet,table,da9676ff70b2e78a0a7b8ecc42036d5,train
ShapeNet,table,7d7510e6bafe8d2aaab74c2fedafd,train
ShapeNet,table,44d6debd1db8c2e57fb0dc5c3ba15465,train
ShapeNet,table,fb2191ec35ad66da30bbd4cddd04c77b,train
ShapeNet,table,7f23cb04feb40ced8161eca940958ba,train
ShapeNet,table,ccf0059e0697982ecaa22a10624245b6,train
ShapeNet,table,fdd8dae63e8781414a803c33df86f3bd,train
ShapeNet,table,f27eba536ca8d428eb1f243bab39fb29,train
ShapeNet,table,ffb7b155cea1159a3a8e4d3441f2dd18,train
ShapeNet,table,2a5f29019fea4513dc0970d34db41136,train
ShapeNet,table,6606f65226a75c2e34fe19fa8681ba9e,train
ShapeNet,table,9162c1cfbd1e42db9ccce4c6d5bb195f,train
ShapeNet,table,71e814e5c0f59c1ec45dce3c044e7ab3,train
ShapeNet,table,51c7851a252ed0ff8211891ea560a7f0,test
ShapeNet,table,6a357f24085bf0fcae199f04f49518bf,test
ShapeNet,table,b905d2f688f56afff4b6538438a0b930,train
ShapeNet,table,734271cab27abd133d0f9f8a61342808,train
ShapeNet,table,28912046d42946df7db48c721db3fba4,train
ModelNet,table,table_0410,train
ShapeNet,table,e2121844a25d93b2c3bd24f986301745,train
ShapeNet,table,8673b121b420cc0ca23949c21eddef76,train
ShapeNet,table,c9a9feb520968bc79ccce4c6d5bb195f,train
ShapeNet,table,7982e2f2984978c6f4b6538438a0b930,train
ShapeNet,table,bc2f853a8f2c42701b126712b4d6e5aa,train
ShapeNet,table,34208e6a1f53551366d6af16d45fa132,train
ShapeNet,table,4b2222cc86f2324f7383fb84b914b75f,train
ShapeNet,table,27cd239b41129a13c19a59cdcb309b91,val
ShapeNet,table,b6758a9b899d540919fb4103277a6b93,test
ShapeNet,table,edcb2dc19b063f8ba8737fcf23389014,train
ShapeNet,table,cc5ef32dc87e0f245dcc7ddfa72357b1,train
ShapeNet,table,a80c06903eca9eef7b05ef4148fe3aff,train
ShapeNet,table,87dc5ace74ed29fafe43ff1e45af424d,test
ShapeNet,table,599f4550ef24f59d19fb4103277a6b93,train
ShapeNet,table,a275f4b42b430eaf320f10afdfbaa18,train
ShapeNet,table,2642d805c53e243d629f73b53bd7a234,train
ShapeNet,table,1c6eb4cd121175f5d009c98a5b96836,train
ShapeNet,table,d623665165dc5af0f51f77a6d7299806,train
ShapeNet,table,26b2a15646f6a3a06f1e07a56c129dfc,train
ShapeNet,table,729673ab33a7c9cc4d3a0a56bdd58a7d,train
ShapeNet,table,54f33905a3c8973a4b3c42e318f3affc,train
ShapeNet,table,758f982c1aa6f5edd6eefa796d2f261c,train
ShapeNet,table,a886752590af36549e726e922f49b373,train
ShapeNet,table,7f6a5ee3a0fb9ff19fb4103277a6b93,test
ShapeNet,table,1cb0232d2ec82f9ead135ea7bc8aeff3,train
ShapeNet,table,bc8e050a6c0e49afea5682a3b818969a,train
ShapeNet,table,e731318d8d28bd585913832d290e62af,train
ShapeNet,table,975b724129620c9af4b6538438a0b930,train
ShapeNet,table,6c413dd8728bc004d22730b0728b2fc9,train
ShapeNet,table,314f35827359105d6faea4ea390b4428,train
ShapeNet,table,f323d90dea57815e119555fc7462650d,train
ShapeNet,table,2ae89daf7433f4d14b3c42e318f3affc,train
ShapeNet,table,6ec12aacb68a918a311268c007111527,train
ShapeNet,table,44e4ff8c96e5864742d23b95defe1ce5,train
ShapeNet,table,b1a156c751cb960f270371af13f7e37,train
ShapeNet,table,1844a4ed0ff7ed38c2474c54a2e772f2,train
ModelNet,table,desk_0168,train
ShapeNet,table,6765d83445c2338555f46d55537192b6,train
ShapeNet,table,a075004f2659de5a797e3338b16ee6ad,train
ShapeNet,table,bc9650bb551fc22e1f6014485d7eefc9,train
ModelNet,table,desk_0228,train
ShapeNet,table,98583f22ba708ddb4b3c42e318f3affc,train
ShapeNet,table,186e501aa015cd367f768772b7a990fa,train
ShapeNet,table,9cd301c49dd65c68819b97ced0e92930,test
ShapeNet,table,83e669596e491dfe20070923ea969bd1,train
ModelNet,table,table_0484,train
ShapeNet,table,dc49259a117af8f1d200faae04ce3f8,val
ShapeNet,table,db6561b883e56b9072c6d81e4b9f21e4,test
ShapeNet,table,b62798e1d1075115e870ecf4c364a4c9,train
ShapeNet,table,b7eecafd15147c01fabd49ee8315e8b9,train
ShapeNet,table,1692563658149377630047043c6a0c50,train
ShapeNet,table,a82406382a5d563099e8bf807e902261,train
ShapeNet,table,f469759b2790b6cf6c1a170c83f9532f,train
ShapeNet,table,f252711946bff75aa5234533e6540c01,train
ShapeNet,table,d7da105cbde6ad8ad027f5769c5504b9,train
ShapeNet,table,d126210a20db32c23027f298c7ea0c6f,train
ShapeNet,table,3c4786ea0997d6bbc0f947750540fb22,train
ShapeNet,table,5b3b19203b5da49c310af74324aae27f,train
ShapeNet,table,8cb6234ed889390df198b94f669bca91,train
ShapeNet,table,1cce99367326fb45a7f4087375d26b7,train
ShapeNet,table,2486659a274a6400ff07dc9cc50c993b,train
